tweet,sentiment
RT paoloigna Chi non ha chiuso potrebbe avere seri problemi covid coronavirus Some Forecasts See Virus Upswing States That Resis,neutral
RT YassinSoce I hardly ask much I tag everyone would really appreciate ya make video send,neutral
RT GavinNewsom NEW CA launched first nation program Restaurants Deliver allow local restaurants provide meals fo,positive
RT cakikeith Coronavirus destroys lungs doctors finding damage elsewhere https co aS ik r B Coronavirus COVID,neutral
RT UN Measures combat spread COVID led rise discriminatory immigration practices Refugees stresses need,neutral
RT GaryBec FrankVespa LukeMor paulsperry While everyone understands cancer best treated early one interest,neutral
RT tzemingdynasty Pay attention Singapore thread,negative
RT ajplus The makers Lysol Dettol warning people use products treat COVID Pres Trump suggested resea,neutral
RT joshtpm lab confirmed COVID cases United States,neutral
RT ChannelNewsAsia UPDATE today new COVID cases Singapore work permit holders residing dormitories new clusters,negative
RT modern rock I need CBD enhanced version coronavirus COVID https co FF GRb WCW,negative
RT AseefaBZ PM concerned citizens gave st major relief package CONSTRUCTION Industry THAT priority,neutral
RT SchoolsFirst Had great regional conference calls First Nation schools amazing things COVID meal,positive
RT cjtruth Michigan coincidence,neutral
Mimirocah ckkoch Trump crazy push drug Is common sense rug Don take Hydroxychloroquine His touting Covid sin Don inject bleach vein It idea crackpot insane UVLight bodies shine No one try TrumpResign,neutral
My colleague Tammy Huston speaking panel ExportDevCanada solutions cleantech companies,positive
The fact remind us eat inject sinfectants clearly shows evolution busted Uturn somewhere heading wrong direction fucked Darwinism NaturalSelection COVID confinement,neutral
Think past COVID peak So far today US added new cases making highest number daily cases yet If continues may live stay home rules summer thanks idiots follow rules https co iVwVhfKdos,neutral
RT docrocktex There value giving airtime president well known spewing falsehoods monicarhor via HoustonCh,neutral
RT NCDCgov new cases COVID reported Lagos Gombe FCT Zamfara Edo Ogun Oyo,negative
This lady AWESOME COVID coronavirus https co XAy BJI,negative
RT va shiva JUST IN Unbelievable FBI Raids medical facility providing high dose IV VITAMIN C THERAPY COVID patients ht,neutral
RT hr patton Remember mom fed kids bleach thought cure autism Yeah I starting think pre,neutral
Bought merch last performance CursedChildAUS Melbourne due covid restrictions This surely sign forces Gryffindor going outlast PenWhoMustNotBeNamed time ISO https co pAlil eRwS,neutral
CRAZY CONSPIRACY GUY GOES INSANE ON PANDEMIC CONSPIRACY https co G N LOLFp via YouTube COVID,neutral
Yeah Why realDonaldTrump,neutral
https co ydAQnfnFhY COVID No Joke whca whpresscorps enough BS coming realDonaldTrump His Lies His Ineptness His Moronic Vindictive Wickedly Cruel Conduct etc come great Cost K amp K GOP amp RightWingMedia Accomplices,neutral
RT evburnett Hey friends fam amp neighbors Let kill SocialDistancing Instead let practice PhysicalDistancing amp Socialsolidarity,neutral
RT THE Russell BREAKING Morrison announces school students exempted requirement maintain M social separation,neutral
RT piersmorgan Trump sarcasm real consequences gt gt gt,neutral
On daily dog walk neighbour erected sign daily quotes Here today Ain truth COVID https co XIduc ID,neutral
RT QuickTake Despite initial data China showed elderly people health conditions vulnerable youn,neutral
Invented word Covidmanic follow precautions Covid pandemic obsessively stressfully Covid pandemic stayathome,neutral
RT IanMisner Nirvana tribute Post Malone covid https co FxmGr wLPU,negative
These progressive policies popular long time I think COVID make popular becomes clear fragile American political economy really FeliciaWongRI rooseveltinst CEO,neutral
RT ENTFacialPlast Thank really appreciate review Have great day everyone SPlease call office,neutral
RT raffytima The first PDL NBP Medium Security Compound tested positive Covid died last night accdg Bureau,neutral
RT kbeat Covid These girls Kashmir stranded Delhi desperate need help https co O NSjjyG,neutral
RT NCDCgov new cases COVID reported Lagos Gombe FCT Zamfara Edo Ogun Oyo,negative
RT UN COVID affected billions people around world Refugees explains especially important support vu,neutral
RT natespuewell US combat deaths Korean War US combat deaths Vietnam War Americans killed,neutral
RT USEmbassyPH Please visit MIAAGovPH Facebook page see tentative list operational flights April COVID COVID,neutral
RT MDMEMA ALERT We received several calls regarding questions disinfectant use COVID This reminder,negative
RT NCDCgov new cases COVID reported Lagos Gombe FCT Zamfara Edo Ogun Oyo,negative
RT NarjustDumaMD During dark times Health Equity remains priority When disparities widen COVID minority patients,neutral
RT BerniceKing Let choose CompassionateWayForward,neutral
RT cjtruth Michigan coincidence https co CHyKJUPYWR,negative
Christ inanity question hurts https co tDsISJD Qv,positive
RT TerezaKasaeva JustOut WHO DG DrTedros launches Access COVID Tools Accelerator ACT Accelerator global landmark collabor,neutral
RT Goodable How Canada works In Canadian businessman named Jim Estill sponsored hundred Syrian families come Canada H,neutral
Innovative COVID outpatient setting Sion Hospital Mumbai Do watch video Need centers across India world protect healthcare workers https co SFgsX edLi,negative
Be like say person body hot go add list cause rubbish,neutral
RT MarkSZaidEsq Why senior Trump official apparently experience speaking COVID Especially wbaidlaw whist,neutral
EdAustin TX member Mr Gonzalez shared KUT The challenge many kids thrown scary place never COVID u AFTunion profe c TexasAFT TrasellEdAustin rweingarten AustinISD https co TnMENncYB,neutral
RT va shiva JUST IN Unbelievable FBI Raids medical facility providing high dose IV VITAMIN C THERAPY COVID patients ht,neutral
RT MDMEMA ALERT We received several calls regarding questions disinfectant use COVID This reminder,negative
RT tedlieu Seniors Air Force Academy already isolated campus several weeks prior graduation ceremony Making,neutral
RT nailogical The Simply Nailogical take tab health care workers Ottawa available tab open purekitchenott,neutral
RT chfbc A new bc Help Safe Seniors Strong Communities Program matches seniors need support non medical essentials vol,neutral
RT Dion Live Dr Blue Ivy Carter SPOKEN BluIvy Talks COVID StarrLab TeamDionStarr https co dTpI wu,positive
RT NCDCgov new cases COVID reported Lagos Gombe FCT Zamfara Edo Ogun Oyo,negative
Thank Clorox clarifying NOT supposed use InjectionOfDisinfectant kill Coronas PSA COVID,neutral
RT IndiaSpend Under Indore strict COVID lockdown residents cannot leave house even groceries But well run urban waste,neutral
Buckwheatie benshapiro Are implying anything Other famous wealthy brand COVID,neutral
RT MBK Alliance Since TheCenterSHF one National Impact Community partners launched Donate Sacramento COVID Response Fund,positive
RT JAMAPediatrics April childabusepreventionmonth even coronavirus disease pandemic Learn risk factors,neutral
RT Danny Walterr Do giveaway,positive
RT morethanmySLE UPDATE health I considered Lupus flare Possible COVID related stress Hydroxychloroquine help,neutral
RT ajplus If urgency would legislate like rent due May Rep AOC called big corporations receiving fund,neutral
RT Jewel Trump Hi OG Valley Girl Los Angeles Do inject consume ANY disinfectants attempt kill COVID,neutral
RT professor ajay creativedlab Chief Economist joshgans publishes I suspect first book world connect dots bet,neutral
RT NiswongerCHosp Leave child life specialists bring fun education patients Check song help remind,neutral
RT natespuewell US combat deaths Korean War US combat deaths Vietnam War Americans killed,neutral
RT clcv During COVID pandemic increasingly obvious need CleanAir Yet Trump administration rolling back env,neutral
RT MPJulian Burnaby MayorofBurnaby FINA COVID In COVID crisis right question big banks shoul,neutral
RT RedCrossLA The LACOFD announced uptick home fires Angelenos home practicing socialdistancing Our free smoke alarm,neutral
RT leahmcelrath Doctors sound alarm patients left debilitated dead Some even know infect,neutral
RT atheistic Much like waiver I listen President DIY COVID cure one Box hydroxychloroquine box,neutral
new cases Gombe making cases COVID Gombawa let use brain stay home even GovernorInuwa put us lock This pm curfew ba inda xai kai mu Ya rabb cases days This serious stayhome StaySafe,neutral
RT DrJudyAMikovits This covid covering years put viruses vaccines drove pandemics po,neutral
RT OgbeniDipo There still many people moving freely Lagos People need stay home help reduce spread thi,neutral
We grateful PyramidModel many resources culled created response COVID https co Fc NkDx,positive
Three close friends dads serious medical condition rn one tested positive covid I cant imagine place atm balancing studies distress anxiety amp stuff Nakakalungkot nakakagalit hang bois ud get,neutral
RT noahlep COVID hitting South Dakota big way families need electricity sheltering place Ask McLaughlin City,neutral
RT ResisterSis Today I citizen United States call congress amp presidents cabinet apply thAmendment remov,neutral
RT CEDRdigital The concerns Coronavirus COVID foodsafety prompted federal agencies increased communicatio,neutral
Mr Ankrum President challenged America look side norm ppl start investigating new test done covid Instead reporters media taking challenge investigating new innovations took lazy way attacked twisted President words,neutral
RT J Gelatt Immigrant workers amp families hard hit Covid health amp economic crises Yet many left federal relief eff,neutral
RT tedlieu Seniors Air Force Academy already isolated campus several weeks prior graduation ceremony Making,neutral
RT UNYouthEnvoy Did miss DigitalCOVIDConvo webinar talked young ppl role driving digital trends COVI,neutral
RT CatharineHoey What changed determination media establishment continuing use every excuse,neutral
RT Veronicaromm We lost k Americans Via JohnsHopkins COVID CoronavirusUSA RIP https co ZtptKa c,neutral
RT MDMEMA ALERT We received several calls regarding questions disinfectant use COVID This reminder,negative
In westernma covid cases looks like seeing Hampden surge testing ramps amp Springfield tests homeless Berkshire Franklin Hampden Hampshire,neutral
RT blackwomenviews Thread Previously I highlighted COVID leadership many Black Mayors amp BW US Congress Today I want highligh,neutral
RT cjtruth Michigan coincidence,neutral
RT Masriyia Despite COVID amp OHCHR call Egypt release political prisoners Egypt continue arbitrarily arrest ppl Marwa Ara,neutral
JordanSchachtel We million total Americans counting unemployment million Covid mil new filers It insane virus killed population,neutral
Too damned funny,neutral
RT ScottGottliebMD Additional reporting seroprevalence study California may impacted methodological challenges,neutral
RT QBlueSkyQ Dr Anthony Fauci part gang silenced destroyed Dr Judy Mikovits XMRV HHV Bill amp Melinda Gates found,neutral
RT NCDCgov As th April Nigeria recorded COVID confirmed cases states Federal Capital Territory In last,negative
RT bugwannostra Kerry Stokes laying wreath wife Canberra isolation returning Aspen Billionaires ap,neutral
